time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
5.867156,0.117446,-0.047222,-0.482731
5.877197,0.089746,-0.042855,-0.483855
5.887237,0.139781,-0.061147,-0.489145
5.897247,0.107840,-0.049301,-0.488109
5.917297,0.119534,-0.055706,-0.496652
5.927337,0.106740,-0.052421,-0.505218
5.937347,0.124853,-0.054615,-0.505178
5.947387,0.091806,-0.051254,-0.515936
5.957397,0.090734,-0.052308,-0.518080
5.967437,0.116284,-0.061992,-0.520192
5.977447,0.060870,-0.054296,-0.528854
5.987487,0.074710,-0.057525,-0.533104
5.997497,0.077880,-0.060678,-0.545929
6.007537,0.059750,-0.061662,-0.551325
6.017578,0.049127,-0.055276,-0.539573
6.027587,0.061870,-0.065941,-0.551339
6.037628,0.082197,-0.049016,-0.530907
6.057678,0.077853,-0.068134,-0.550237
6.067687,0.091724,-0.060688,-0.553368
6.077728,0.103432,-0.062831,-0.559755
6.087738,0.056524,-0.069102,-0.556710
6.097778,0.066120,-0.064836,-0.562004
6.107788,0.101266,-0.071333,-0.567279
6.127838,0.051153,-0.074338,-0.574909
6.137878,0.086299,-0.085142,-0.572727
6.137878,0.086299,-0.085142,-0.572727
6.157928,0.061767,-0.090392,-0.574956
6.167968,0.053240,-0.091437,-0.573916
6.177978,0.027587,-0.091121,-0.623123
6.188018,0.081925,-0.111710,-0.597433
6.198028,0.028556,-0.106977,-0.658447
6.208066,0.077540,-0.112384,-0.677565
6.218076,0.055054,-0.120602,-0.731076
6.228116,0.038987,-0.119219,-0.786661
6.238126,0.069906,-0.122584,-0.773773
6.248166,0.043217,-0.119127,-0.809082
6.258176,0.066605,-0.123323,-0.841083
6.258176,0.066605,-0.123323,-0.841083
6.278257,0.074464,-0.133226,-0.559100
6.288267,0.103160,-0.137374,-0.604974
6.298307,0.078667,-0.137360,-0.591154
6.308317,0.085029,-0.139431,-0.609306
6.308317,0.085029,-0.139431,-0.609306
6.318357,0.090370,-0.143796,-0.593289
6.348417,0.107409,-0.144883,-0.600724
6.348417,0.107409,-0.144883,-0.600724
6.358457,0.093596,-0.127736,-0.603886
6.368467,0.120224,-0.137465,-0.597449
6.388517,0.085070,-0.128787,-0.601778
6.398557,0.143682,-0.133264,-0.598433
